"defect"	"defect_nou"	"In mathematics, the signature defect of a singularity measures the correction that a singularity contributes to the signature theorem."	30	36
"transport"	"transport_nou"	"Road-based transport is the primary source of transport in Phnom Penh."	11	20
"extract"	"extract_nou"	"Unilever now produces Bovril using beef extract and a chicken variety using chicken extract."	84	91
"expose"	"expose_vrb"	"Booths expose the Corsican literature in all areas, let others find the old songs and melodies on CD-ROM."	7	13
"invite"	"invite_vrb"	"Ansari frequently performed at the Upright Citizens Brigade Theatre, as well as weekly shows such as Invite Them Up."	101	107
"mate"	"mate"	"He had a ""mate"" named Toto, but apparently never showed any interest in her."	10	14
"contract"	"contract_nou"	"Palladium Books issued a 2007 press release discussing this new contract: press release""What's getting made""."	64	72
"job"	"job"	"While Stephanie finds her family stressful, they often give her tips or connections which assist in her job."	104	107
"record"	"record_nou"	"They hold the record of winning four Senior Championships in a row in 1962, 63, 64 and 65."	14	20
"celtic"	"celtic"	"The Celtic Gods of Marvel Comics live on the island of Avalon."	4	10
"decrease"	"decrease_nou"	"This hardness decrease is accompanied by the decrease in magnetic susceptibility."	45	53
"conjugate"	"conjugate_adj-nou"	"To that effect, one has to find quadratic factors for pairs of conjugate complex roots."	63	72
"advocate"	"advocate_nou"	"Shashank's younger brother Sunil Manohar has also served as the Advocate General of Maharashtra."	64	72
"import"	"import_nou"	"Indian pharmaceutical companies in Moldova are among the top ten based on medicine import by Moldova."	83	89
"instrument"	"instrument_nou"	"Some of the Compton pipework was re-used in the Jardine instrument."	56	66
"convict"	"convict_nou"	"Daniel Connor, an Irish Catholic, had been a former convict who came to Toodyay as an itinerant peddler."	52	59
"console"	"console_nou"	"The console is shaped just like a tower PC and was meant to be similarly upgradeable."	4	11
"bologna"	"bologna_geo"	"Cassini remained in Bologna working until Colbert recruited him to come to Paris to help set up the Paris Observatory."	20	27
"interchange"	"interchange_nou"	"Foshan is a main interchange for railway routes linking Guangzhou, Hong Kong and western Guangdong Province."	17	28
"combine"	"combine_vrb"	"Compound objects combine distributed resources, including multiple media types."	17	24
"addict"	"addict_nou"	"He had been an occasional drug addict; now, to make up for lost income, he took to selling drugs."	31	37
"aggregate"	"aggregate_adj-nou"	"Ferro Carril Oeste remains in Primera B Nacional after a 1-1 aggregate tie by virtue of a ""sports advantage""."	61	70
"laminate"	"laminate_nou"	"J-B WELD can be used as an adhesive, laminate, plug, filler, sealant, or electrical insulator."	37	45
"alternate"	"alternate_adj-nou"	"This half-hour series was broadcast alternate Sundays at 10:30 p.m. (Eastern) from 20 October 1963 to 26 July 1964."	36	45
"conduct"	"conduct_nou"	"On 13 October 2010, Butler was expelled from the BNP, allegedly for breaching the party's code of conduct."	98	105
"content"	"content_nou"	"He had a blood alcohol content of 0.12%."	23	30
"protest"	"protest_nou"	"Under protest of Speyer he also started the expansion of his main residence in Udenheim into a fortress."	6	13
"excuse"	"excuse_nou"	"He decided to stay day and night in Rome as not to give an excuse for bombings in his absence."	59	65
"transport"	"transport_nou"	"This card is issued by Seoul Bus Transport Association and eB Card."	33	42
"sow"	"sow"	"Then accused another remaining friend in order to sow division, and then we see how reports get fabricated."""	50	53
"mouth"	"mouth_nou"	"The band also has a song called ""On The Mouth,"" but it is not on this album."	40	45
"pasty"	"pasty_nou"	"The pasty products are moved with the aid of a vane cell feed system under a vacuum."	4	9
"overthrow"	"overthrow_nou"	"Shortly after the overthrow of Milosevic, Popovic left Otpor!"	18	27
"increment"	"increment_nou"	"Daily growth increment formation in otoliths of Pacific tarpon Megalops cyprinoides during metamorphosis."	13	22
"recount"	"recount_nou"	"Harry Holgate was elected as his replacement at a recount on 29 July 1974."	50	57
"uses"	"uses_vrb"	"This version uses electric guitars instead of fiddles, though the original lyrics are still performed."	13	17
"misuse"	"misuse_nou"	"Alcohol misuse costs the United Kingdom's National Health Service £3 billion per year."	8	14
"converse"	"converse_adj-nou"	"On the converse, failing to attribute meaning to death leads to more long-term distress for some people."	7	15
"advocate"	"advocate_nou"	"Transgender advocate Norrie May-Welby was recognized as having unspecified status in 2014."	12	20
"lives"	"lives_nou"	"It made such a difference in the lives of a lot of those children."	33	38
"addict"	"addict_nou"	"Saw VI later showed that another drug addict, Amanda Young, also had an unintentional role in the death of Gideon."	38	44
"rebel"	"rebel_nou"	"Humayun sent another army and the rebel was captured."	34	39
"lives"	"lives_vrb"	"Greco now lives in Los Angeles and has recently appeared alongside Kevin Costner in the three-part film Hatfields & McCoys."	10	15
"discount"	"discount_nou"	"Although he did some retail business, most of his volume was in mail-order sales at discount prices."	84	92
"correlate"	"correlate_nou-vrb"	"Scholars have worked on this phenomena considering many variables when attempting to correlate the nature of athletes to domestic violence."	85	94
"conjugate"	"conjugate_adj-nou"	"The square of the absolute value iswhere is the complex conjugate of."	56	65
"house"	"house_nou"	"One House Member has a licensed practical nurse (L.P.N.) degree."	4	9
"elaborate"	"elaborate_adj"	"The Harwood Family children's cemetery, with elaborate cast-iron fencing produced by the Cincinnati Ironworks, is located on the grounds."	45	54
"discard"	"discard_vrb"	"If desired, players can discard all the way down to one card."	24	31
"bass"	"bass_corp"	"The lake is regularly stocked with catfish, bass, bluegill, and trout during the winter months."	44	48
"compress"	"compress"	"Fluid compression is negligible, while the tissue surrounding the organs of these animals will compress."	95	103
"abuse"	"abuse_nou"	"Victims of child abuse or rape should be allowed sufficient breaks as and when required during the testimony."	17	22
"discharge"	"discharge_vrb"	"She absorbs electricity from her environment which she can discharge as powerful electric blasts or utilize as superhuman speed."	59	68
"deviate"	"deviate_vrb"	"At the interface, these values may deviate from those present within the bulk phases."	35	42
"isolate"	"isolate"	"It is designed to isolate signals travelling in a particular direction."	18	25
"extract"	"extract_nou"	"By forcing the liquid extract through a nozzle, the solution atomizes, or becomes very fine droplets."	22	29
"excuse"	"excuse_nou"	"His part-time work as a drama critic provided him with an excuse to spend his evenings at the theatre."	58	64
"isolate"	"isolate"	"The team could not isolate and fix the error and they needed to ship it as soon as possible."	19	26
"converse"	"converse_adj-nou"	"Runner uniforms were provided by Levi Strauss with Converse supplying the shoes."	51	59
"learned"	"learned_vrb"	"There he learned to play the guitar."	9	16
"subject"	"subject_adj-nou"	"It was André Weil in the 1940s who gave the subject its modern foundations in the language of algebraic geometry."	45	52
"animate"	"animate_vrb"	"Then Toulon's spirit, who has been appearing around the hotel all night, tells the puppets to animate the Decapitron."	94	101
"laminate"	"laminate_nou"	"Economical boards comprise paper, plastic, or laminate, which can easily be folded away and stored."	46	54
"document"	"document_nou"	"This document is the first written reference to the house now called Whiskey Hill."	5	13
"graduate"	"graduate_adj-nou"	"It has about 1,100 students enrolled in its undergraduate and graduate programs."	62	70
"export"	"export_vrb"	"This free software tool allows to export transcriptions to X-SAMPA."	34	40
"invite"	"invite_vrb"	"Tomorrow is the day for kneading and I will prepare an olive oil torta for you to invite your comrades."	82	88
"convict"	"convict_nou"	"Eventually, Carter's inability to exercise tact when dealing with the clergy led to his dismissal from the convict service."	107	114
"attribute"	"attribute_vrb"	"Advocates of this hypothesis, such as Richard Elliott Friedman, attribute Levi's biblical genealogy to the ""Book of Generations""."	64	73
"transport"	"transport_nou"	"Public transport is freely available, as many long route buses pass through Akurana."	7	16
"polish"	"polish_geo"	"PRON was mentioned in the amended Polish communist constitution, where it replaced the Front of National Unity."	34	40
"delegate"	"delegate_nou"	"He was also a delegate to the Democratic National Convention at St. Louis, Missouri in 1888."	14	22
"bass"	"bass"	"The album featured Tyler Bates on electric, acoustic, and bass guitars; keyboards, arrangements and programming."	58	62
"project"	"project_nou"	"As of 2017, there were 346 students participating in the project."	57	64
"invite"	"invite_nou"	"The events are invite only and are designed to introduce alternative protein sources as well as celebrate native eating traditions."	15	21
"protest"	"protest_nou"	"We call for the immediate release of those detained for peaceful protest."""	65	72
"duplicate"	"duplicate_vrb"	"Nevertheless, the basic issue of users being able to duplicate content that is sent to them remains."	53	62
"bow"	"bow_nou-knot"	"In making a bow, the greater part of the woodworking is done on a straight stick."	12	15
"insult"	"insult_nou"	"One of them misheard the other because they were deaf, and a kind remark was mistaken for an insult."	93	99
"insult"	"insult_vrb"	"In one episode of The Muppet Show, he begged the other audience members not to insult his cousin Fozzie."	79	85
"implement"	"implement_vrb"	"Instead, they implement hysteresis, allowing for a small amount of movement between the two clicks."	14	23
"conglomerate"	"conglomerate_adj-nou"	"Viacom Inc. (originally an initialism of Video & Audio Communications) was an American media conglomerate."	93	105
"contrast"	"contrast_nou"	"In urban and suburban areas, in contrast, clouds enhance the effect of skyglow, particularly for longer wavelengths."	32	40
"approximate"	"approximate_adj-nou"	"The limit of the areas of the approximate parallelograms is exactly πr², which is the area of the circle."	30	41
"combine"	"combine_vrb"	"NBD-Rhodamine Energy Transfer: In this method, membrane labeled with both NBD (donor) and Rhodamine (acceptor) combine with unlabeled membrane."	111	118
"laminate"	"laminate_nou"	"It increases manufacturability by minimizing ply drops, identifying laminate transition add/drop boundaries, and defining ply shapes."	68	76
"graduate"	"graduate_adj-nou"	"Norton is a graduate of the Universities of Miami and Chicago."	12	20
"consort"	"consort_nou"	"He was the third son of his mother, Imperial Noble Consort Jing, who was from the Mongol Borjigin clan."	51	58
"ornament"	"ornament_nou"	"This is typically Norman, with round-headed windows and much chevron ornament."	69	77
"permit"	"permit_vrb"	"Actor libraries or frameworks have also been implemented to permit actor-style programming in languages that don't have actors built-in."	60	66
"compound"	"compound_nou"	"The college is at Jaleel Compound Payan Darga Road Area of Gulbarga, Karnataka."	25	33
"frequent"	"frequent_adj"	"Nevins retired from the Army in 1946 but continued to have frequent contacts with Dwight D. Eisenhower."	59	67
"pasty"	"pasty_adj"	"Since 2011 a pasty must be made in Cornwall to carry the label ""Cornish Pasty""."	13	18
"associate"	"associate_adj-nou"	"His brother Bill Miller was an associate producer on the film."	31	40
"ravel"	"ravel_nam"	"He gave the premieres of works by Ravel, Debussy, Satie, Falla and Albéniz."	34	39
"lives"	"lives_nou"	"The 23 April 1940 Rhythm Night Club Fire in Natchez, Mississippi, claimed the lives of approximately 209 persons."	78	83
"progress"	"progress_nou"	"The Academic Performance Index (API) is a measurement of academic performance and progress of individual schools in California, United States."	82	90
"intimate"	"intimate_adj"	"Discussing the filming, Whitehall said that the set was ""definitely the most intimate location I have ever been on."	77	85
"escort"	"escort_nou"	"Following repair, she departed Cairo late in June to resume escort duty for convoys bringing supplies to forces besieging Vicksburg."	60	66
"polish"	"polish"	"Following this, Range sits on a couch and uses the nail polish to colour her nails."	56	62
"addict"	"addict_nou"	"To be a male drug addict and to act like that is always enhancing and glamorising."	18	24
"construct"	"construct_vrb"	"Next to the word are several images that can be used to construct the word."	56	65
"transform"	"transform"	"In the episode it was able to transform into a plane and could be driven by remote control."	30	39
"confines"	"confines_nou"	"Within its confines are several residences, halls, chapels, and working buildings."	11	19
"rebel"	"rebel_nou"	"In 616, he followed an agrarian rebel from the same locale, Cao Shiqi (操師乞), in rising against Sui Dynasty rule."	32	37
"instrument"	"instrument_nou"	"The instrument is not, however, fully chromatic."	4	14
"transplant"	"transplant_nou"	"To meet the cost of the eye transplant, Kutty offers his kidney to a Pune-based rich man."	28	38
"celtic"	"celtic_adj-nou-sports"	"Sports Hotline: Celtic fans reckon they've swapped one £10m keeper for another Daily Record."	16	22
"transplant"	"transplant_nou"	"The Nashville transplant weaves his cult like influence over all who require a daily dose of eccentric pop."	14	24
"job"	"job"	"In America Jones took a job as the head professional at Myopia Hunt Club until 1912."	24	27
"axes"	"axes_nou"	"It is possible now to read off the major and minor axes of this ellipse."	51	55
"isolate"	"isolate"	"Methods using silica beads and silica resins have been created that can successfully isolate DNA molecules for subsequent PCR amplification."	85	92
"import"	"import_nou"	"He bought a property in Bergen and established an import business with emphasis on coffee."	50	56
"present"	"present_adj-nou"	"Giovanni Antonio Scopoli noted their presence in Carniola (roughly equivalent to present-day Slovenia) in the 18th century."	81	88
"refuse"	"refuse_vrb"	"The men refuse to continue work until they are paid."	8	14
"graduate"	"graduate_vrb"	"To graduate with an associate degree, students must earn 63 credit hours in select fields mandated by Navarro College."	3	11
"diffuse"	"diffuse_adj"	"Venter cream with two distinct rows of large, diffuse dark gray spots."	46	53
"delegate"	"delegate_nou"	"James Bayard was a delegate to the 1860 Democratic National Convention, and Thomas attended with him."	19	27
"impact"	"impact_nou"	"These theories had little impact in Japan, although recently they were translated into Japanese and published in Japan."	26	32
"frequent"	"frequent_adj"	"It represents the most frequent cause of hypogonadism and infertility in men."	23	31
"laminate"	"laminate_nou"	"However, many laminate surfaces and ceramic topped stoves are easily damaged by these abrasive compounds."	14	22
"convict"	"convict_nou"	"On 10 July 1831, Nunukul warriors at Dunwich killed James Wood, a convict, in retribution for 'injuries suffered from Europeans'."	66	73
"transplant"	"transplant_nou"	"The city is preeminent in transplant surgery, with several city-based hospitals creating records in such surgeries."	26	36
"diffuse"	"diffuse_adj"	"The Eagle Nebula is part of a diffuse emission nebula, or H II region, which is catalogued as IC 4703."	30	37
"retard"	"retard_vrb"	"These effects consequently retard the production of sperm cell."	27	33
"alternate"	"alternate_adj-nou"	"This Committee had 170 members and 109 alternate members."	39	48
"aggregate"	"aggregate_adj-nou"	"The Ashes series against Great Britain saw an aggregate crowd of 53,353 attending the Test series."	46	55
"entrance"	"entrance_nou"	"Peyote mandalas or neakilas (nierika) symbolize the entrance to the spiritual world."	52	60
"read"	"read_present"	"The teacher would then read the first word of each pair and read four possible answers."	23	27
"escort"	"escort_nou"	"Alcmene went out as a convoy escort to Newfoundland, before returning to British waters and joining the Channel Fleet."	29	35
"invite"	"invite_vrb"	"Shiva smiled and said to him: ""I cannot come, but you can invite my son Ganesha."	58	64
"affiliate"	"affiliate_nou"	"Rick Kupchella was a weekend anchor at the NBC television affiliate, KARE-11, in Minneapolis, Minnesota."	58	67
"tear"	"tear_vrb"	"He also appeared in the video clip for ""Tear You Apart"" by She Wants Revenge as Tommy."	40	44
"delegate"	"delegate_nou"	"He was a delegate to the 1964 Democratic National Convention, and chairman of the state Democratic party from 1964-1970."	9	17
"approximate"	"approximate_adj-nou"	"However, due to the ordered nature of sorted arrays, it is trivial to extend binary search to perform approximate matches."	102	113
"extract"	"extract_nou"	"Exemplified copies are also usually an extract or transcript made directly from the original."	39	46
"rerelease"	"rerelease"	"Due to legal complications, the band decided not to change the video portion of the original movie for the rerelease."	107	116
"escort"	"escort_nou"	"He had one very short encounter with an Asian-American escort during The Test Dream."	55	61
"polish"	"polish_geo"	"And this half-heartedness was typical of Polish Kantism generally."	41	47
"subordinate"	"subordinate_adj-nou"	"On August 20, the North Korean commands distributed operations orders to their subordinate units."	79	90
"recount"	"recount_nou"	"The result of the election was not changed through the recount, as no serious errors were determined."	55	62
"read"	"read_present"	"According to the MST, it has taught over 50,000 landless workers to read and write between 2002 and 2005."	68	72
"appropriate"	"appropriate_adj"	"It emits a very high-pitched sound, and is appropriate for the festival/folk music of Japan."	43	54
"consort"	"consort_nou"	"She became the fourth wife of Sultan Mahmud Syah and Queen Consort of the Johor-Riau Sultanate."	59	66
"expatriate"	"expatriate_nou"	"Following this parable, Petrescue saw as the church's mission to foster evangelism among expatriate Christians in Egypt."	89	99
"coordinate"	"coordinate_adj-nou"	"Coordinate-measuring machines include three main components:The main structure which include three axes of motion."	0	10
"jesus"	"jesus"	"The Copenhagen Denmark Temple is the 118th operating temple of The Church of Jesus Christ of Latter-day Saints (LDS Church)."	77	82
"bow"	"bow_nou-ship"	"The main armament comprised a single 305-millimetre (12 in) gun in a barbette mounting at the bow."	94	97
"elaborate"	"elaborate_adj"	"Distinguished performances with elaborate details solidified the Opera House's popularity."	32	41
"project"	"project_nou"	"The sequel's video did not elaborate on why Microsoft canceled the project."	67	74
"mobile"	"mobile"	"Nokia X2-05 is an entry-level mobile phone running on the Nokia Series 40 operating system."	30	36
"construct"	"construct_vrb"	"At this time, Bethlehem decided to construct a drydock, although it would take into the 1920s to make this happen."	35	44
"celtic"	"celtic_adj-nou-sports"	"In summer 1990, Nicholas returned to Celtic."	37	43
"lives"	"lives_vrb"	"Ann picks up the blue framed butterfly, showing that the apartment is where Alice lives."	82	87
"subject"	"subject_adj-nou"	"In his last decade, Gainsborough started to broaden his range of subject matter with mythological or 'fancy' pictures."	65	72
"postulate"	"postulate_nou"	"Another postulate of special relativity is the constancy of the speed of light."	8	17
"lead"	"lead_nou-vrb"	"Sean O'Connor nearly doubled the lead from a free-kick but it was tipped over the bar by Peter Cherrie."	33	37
"implement"	"implement_nou"	"He found employment with Robinson Bros., implement makers of Melbourne."	41	50
"invert"	"invert_adj-nou"	"Invert sugar is produced when sucrose breaks down due to the addition of water, also known as hydrolysis."	0	6
"contrast"	"contrast_nou"	"By contrast, a hard conversion or an adaptive conversion may not be exactly equivalent."	3	11
"syndicate"	"syndicate_nou"	"Sinister Syndicate appears in Marvel Super Hero Squad Online."	9	18
"deviate"	"deviate_vrb"	"It is not a copy of any particular manuscript, and may deviate from the majority of existing manuscripts."	55	62
"attribute"	"attribute_nou"	"The fly-whisk is frequently seen as an attribute of both Hindu, Jainism, Daoist, and Buddhist deities."	39	48
"suspect"	"suspect_adj-nou"	"To prove his innocence and satisfy his own curiosity, Di Shen gets involved in the case to identify the suspect."	104	111
"aged"	"aged"	"He moved to Moscow aged 3yrs, after his father, a Soviet official, died."	19	23
"read"	"read_past"	"Papers are often read by scholars who do not belong to the Commission, from various universities in Poland."	17	21
"increment"	"increment_nou"	"But unlike Fischer, not always the maximum increment is added."	43	52
"advocate"	"advocate_nou"	"Labadie supported localized public cooperation, and was an advocate for community control of water utilities, streets, and railroads."	59	67
"coordinate"	"coordinate_vrb"	"The Great Depression saw one of the first large-scale, nationwide efforts to coordinate volunteering for a specific need."	77	87
"present"	"present_adj-nou"	"Schomberg's force then went south to Dundalk Camp and were present at the Battle of the Boyne the following year."	59	66
"escort"	"escort_nou"	"In early June, Hayashio deployed from Saipan as part of the troopship escort for the Battle of Midway."	70	76
"interchange"	"interchange_nou"	"The interchange between the two (Kamener Kreuz) was one of the first cloverleaf interchanges in Germany, opened in 1937."	4	15
"read"	"read_past"	"The bill passed the House and was scheduled to be read for a third time in the state Senate."	50	54
"combine"	"combine_vrb"	"Fusion reactions combine lighter atoms, such as hydrogen, together to form larger ones."	17	24
"protest"	"protest_vrb"	"Sudan summoned the Egyptian ambassador to protest at the media coverage of the Sudanese hosting of the match."	42	49
"house"	"house_nou"	"She lost her place in the House with 25%."	26	31
"suspect"	"suspect_adj-nou"	"He must decide how far he can go guarding this suspect who is hated to death by everyone."	47	54
"separate"	"separate_adj"	"There is a separate Governing Council consisting of academia and corporate leaders to advise the Board of Management."	11	19
"progress"	"progress_nou"	"This new rehearsal space allowed the band to set up a mini recording studio where they could track their progress."	105	113
"retard"	"retard_vrb"	"Ignition advance and retard is entirely automatic."	21	27
"analyses"	"analyses_nou"	"The journal publishes economic analyses, focused entirely on Africa."	31	39
"graduate"	"graduate_adj-nou"	"He is a graduate of the United States Military Academy."	8	16
"axes"	"axes_nou-vrb"	"Among the axes used were battle axes and single handed axes."	55	59
"affiliate"	"affiliate_nou"	"It began as a state affiliate of the Constitution Party (CP) (then known as the Taxpayers Party)."	20	29
"minute"	"minute"	"In making the two-minute film, he videotaped people walking and animated them in walk cycles."	18	24
"separate"	"separate_adj"	"It has 19 separate general population housing units with 596 dormitory beds and 897 confined cell beds."	10	18
"compact"	"compact_adj-nou"	"Compact disc versions of the promotional single which contain the 'Out of the Blue' remix are even rarer."	0	7
"permit"	"permit_nou"	"Problems with obtaining a work permit saw this fall through and he returned to Stoke."	31	37
"job"	"job"	"She is extremely professional and devoted to her job."	49	52
"rerelease"	"rerelease"	"On August 21, 2015 Twiztid released a vinyl rerelease of W.I.C.K.E.D. on a double blood-red vinyl."	44	53
"excuse"	"excuse_nou"	"The Missionaries didn't recognize Tavita as rightful heir, on the excuse that he was not born in church wedlock."	66	72
"appropriate"	"appropriate_adj"	"The main feature of from Phostech is increased capacitance and conductivity by an appropriate carbon coating."	82	93
"graduate"	"graduate_adj-nou"	"The Officers Training Academy on the other hand provides a 49-week course to Graduate officer candidates."	77	85
"predicate"	"predicate_nou"	"In 1922 Behmann proved that the monadic predicate calculus is decidable."	40	49
"console"	"console_nou"	"The company started by producing a few titles for the Sharp X68000 system, and then for other console systems."	94	101
"contract"	"contract_nou"	"In July 2016, Hans signed a 2-year contract with Bulgarian side Pirin Blagoevgrad."	35	43
"protest"	"protest_nou"	"McNulty's testimony that the attorneys were fired for ""performance related issues"" caused the attorneys to come forward in protest."	123	130
"escort"	"escort_nou"	"The ship was converted to an escort destroyer and sank one submarine during the war."	29	35
"present"	"present_adj-nou"	"Brown's party eventually surveyed as far west as present-day Little Rock, while Robbins continued north to the Missouri River."	49	56
"moderate"	"moderate_adj-nou"	"Inspections revealed that 65 homes sustained major or severe damage and 125 homes experienced mild to moderate damage."	102	110
"graduate"	"graduate_adj-nou"	"He was awarded the Army Ranger tab and was the class Distinguished Honor Graduate."	73	81
"attribute"	"attribute_nou"	"Skill and attribute development are dependent on ""Titles"" and their levels."	10	19
"precipitate"	"precipitate_vrb"	"One kg of CuSO₄ actually requires only 0.225 kg of chemically pure hydrated lime to precipitate all the copper."	86	97
"increase"	"increase_vrb"	"Poor roads increase the cost of doing business, reduce payments to farmers and increase prices to consumers."	79	87
"resume"	"resume_vrb"	"The PTC workers were given a deadline of 12:01 a.m. on August 7 to resume their work."	67	73
"rebel"	"rebel_nou"	"Sudanese Rebel Leaders have accused him of being involved in severe human rights violations in Darfur during the Darfur Conflict."	9	14
"reject"	"reject_vrb"	"Tenskwatawa had a series of religious visions which transformed his life and led him to reject his old ways."	88	94
"sake"	"sake"	"We don't change a car for the sake of change."	30	34
"ornament"	"ornament_nou"	"The silver spaceship is, or strongly resembles, the hood ornament of a 1955 Chevrolet."	57	65
"appropriate"	"appropriate_adj"	"However, interpretation of scores should be carried out by individuals with appropriate training in psychological science."	76	87
"consort"	"consort_nou"	"Srim denotes Lakshmi, Vishnu's consort/shakti, thus Dattatreya's shakti is in the mantra."	31	38
"conscript"	"conscript_nou"	"In addition, Confederate forces suffered from severe demoralization and lost many conscript soldiers during and after the campaign."	82	91
"close"	"close_adj-nou"	"It is close to Newlands Stadium, which is a rugby union and football venue."	6	11
"supplement"	"supplement_nou"	"The Tome and Blood supplement introduced the stirge familiar for use as a wizard's familiar."	19	29
"aggregate"	"aggregate_adj-nou"	"In the play-off round Levski was eliminated by Debreceni VSC with 4:1 (on aggregate)."	74	83
"converse"	"converse_adj-nou"	"She then struts across the road and performs her famous matrix move in custom designed Converse heels."	87	95
"subject"	"subject_adj-nou"	"After failing either to translate the script or identify the subject, he circulated photocopies which eventually reached Salway and Corcoran."	61	68
"estimate"	"estimate_vrb"	"Scholars estimate that in ancient Rome an adult consumed a liter of wine daily."	9	17
"axes"	"axes_nou-vrb"	"Most civilian victims in Dominopol were killed by axes and knives."	50	54
"compound"	"compound_nou"	"Etiracetam is a chemical compound belonging to the racetam family, which was developed as a nootropic drug."	25	33
"export"	"export_vrb"	"The country consumes most of its oil output but does export some crude oil and oil products."	53	59
"moderate"	"moderate_adj-nou"	"Rolf K. Nilsson (born 1956) is a Swedish Moderate Party politician and a member of the Riksdag since 2006."	41	49
"impact"	"impact_nou"	"On the October 7 live edition of Impact!"	33	39
"entrance"	"entrance_nou"	"The Pandolfini family already owned the medieval tower that is currently in front of the main entrance to the villa."	94	102
"contrast"	"contrast_nou"	"In contrast, the museum has an essentially complete collection of all airplane types developed or used by Poland after 1945."	3	11
"insult"	"insult_nou"	"The Romans were unimpressed with this defensive strategy and at first gave Fabius his epithet Cunctator as an insult."	110	116
"recount"	"recount_vrb"	"Ethnohistoric sources recount the process of prismatic blade production."	22	29
"discard"	"discard_vrb"	"It can discard the contents of all other PIDs."	7	14
"insert"	"insert_vrb"	"The idea was to insert ground forces into hostile territory, search out the enemy, destroy them, and withdraw immediately afterward."	16	22
"impact"	"impact_nou"	"The privacy safeguards and rules can be found in the RTIC specification and the TSA RT Privacy Impact Assessment (PIA)."	95	101
"rodeo"	"rodeo"	"These four associations seated the Oklahoma Gay Rodeo Association at its first convention held in the same year."	48	53
"close"	"close_adj-nou"	"Retalhuleu, situated in the south, is close to the epicenter."	38	43
"aged"	"aged"	"The oldest was Servite Sister Aurora Lopez Gonzalez, was executed aged 86."	66	70
"attribute"	"attribute_vrb"	"Some anti-abortion groups have used the term ""post-abortion syndrome"" to refer to negative psychological effects which they attribute to abortion."	124	133
"reject"	"reject_vrb"	"Groups (like individual analysts) can also reject evidence which contradicts prior conclusions."	43	49
"convert"	"convert_vrb"	"The Rams couldn't convert on fourth down of their following drive and the Packers took over own downs."	18	25
"excuse"	"excuse_nou"	"Dutt recalled, ""I don't know what excuse Kevin gave them for leaving."	34	40
"blessed"	"blessed_adj"	"Blessed is He that cometh in the name of the Lord."	0	7
"incline"	"incline_vrb"	"Around 1908, he started composing his own music, and at the same time he began to incline to cabaret activities."	82	89
"deviate"	"deviate_vrb"	"These laws could (with certain exceptions) even deviate from the Constitution."	48	55
"tear"	"tear_nou"	"They also water-cannoned and tear gassed the Taksim German Hospital."	29	33
"deviate"	"deviate_vrb"	"First, the distorted shape of the star makes its gravitational field deviate from the usual Newtonian inverse-square law."	69	76
"jesus"	"jesus"	"Reverse legend: IHC AUTEM TRANSIENS PER MEDIUM ILLORUM IBAT (""But Jesus passing through their midst went His way"")."	66	71
"postulate"	"postulate_nou"	"Both of these are consistent systems, showing that the parallel postulate is independent of the other axioms of geometry."	64	73
"reading"	"reading_en"	"Yamaguchi quickly wrote the song after reading a review in Musica of Clammbon's album Musical (2007)."	39	46
"overthrow"	"overthrow_nou"	"Relations between Austria-Hungary and Serbia deteriorated in the aftermath of the May Overthrow in 1903."	86	95
"appropriate"	"appropriate_adj"	"Construction is carried out on the site using only materials and techniques appropriate to the 13th century."	76	87
"instrument"	"instrument_nou"	"Many oscilloscopes today provide one or more external interfaces to allow remote instrument control by external software."	81	91
"ravel"	"ravel_nam"	"Most recently, a CD of arrangements of piano music by Debussy and Ravel."	66	71
"diffuse"	"diffuse_vrb"	"CHP leader Kemal Kilicdaroglu, along with other members of the CHP executive, managed to diffuse the tensions."	89	96
"rebel"	"rebel_nou"	"There must be something very wrong in the state of things that makes a man like that a rebel."	87	92
"expose"	"expose_vrb"	"Trotsky intended to use the forum to expose the NKVD's activities against him and his followers."	37	43
"animate"	"animate_vrb"	"Living pictures were animated by pulling a tab to move or ""animate"" different parts of the scene on the page."	59	66
"abuses"	"abuses_nou"	"He again attacked abuses, agitated for reform, and in 1810 came sharply into collision with the House of Commons."	18	24
"subordinate"	"subordinate_adj-nou"	"He left his subordinate Jia Xun (賈循) in charge of Fanyang."	12	23
"converse"	"converse_adj-nou"	"For many years Converse served as its president."	15	23
"polish"	"polish_geo"	"The routine attacks on Polish underground units by Soviet partisans could not have been circumvented by Jews in their ranks."	23	29
"estimate"	"estimate_nou"	"This estimate was given about a 50% chance of being correct."	5	13
"desert"	"desert_nou"	"The Judaean Desert is an area with a special morphological structure along the east of the Judaean Mountains."	12	18
"appropriate"	"appropriate_adj"	"As soon as a loa is recognized, the symbols appropriate to them will be given to them."	44	55
"refund"	"refund_nou"	"Exploitation of the system had begun by the early 1990s; filers misreported their income to inflate their refund."	106	112
"deviate"	"deviate_vrb"	"Often, projections which deviate more from a normal distribution are considered to be more interesting."	25	32
"entrance"	"entrance_nou"	"Fourth Street Entrance is located at the east side of the station."	14	22
"defect"	"defect_nou"	"Tye, died in infancy in 1995 from a heart defect."	42	48
"attribute"	"attribute_vrb"	"Other accounts attribute the name to Azim-us-Shaan, the Nayeb-e-Nazim of Dhaka during the early 18th century."	15	24
"invite"	"invite_vrb"	"The mall management, with their media contacts, were able to invite newspapers, radio, and television to cover the event."	61	67
